lncRNA-NEF,Osteosarcoma
lncRNA-NEF,Small Cell Lung Carcinoma
lncRNA-NEF,Carcinoma Hepatocellular
lncRNA-p21,Prostatic Neoplasms
lncRNA-PRAL,Carcinoma Hepatocellular
lncRNA-PRAL,Lung Neoplasms
lncRNA-PRAL,Multiple Myeloma
lncRNA-p21,Carcinoma Hepatocellular
lncRNA-UCA1,Glioma
lncRNA-UCA1,Bile Duct Neoplasms
lncRNA-UCA1,Carcinoma Hepatocellular
lncRNA-URHC,Colorectal Neoplasms
lncRNA-URHC,Carcinoma Hepatocellular
lncSox4,Carcinoma Hepatocellular
lncSox4,Carcinoma Ovarian Epithelial
lncSox4,Osteosarcoma
lnc-Sox5,Colorectal Neoplasms
lncTCF7,Carcinoma Hepatocellular
lncTCF7,Carcinoma Non-Small-Cell Lung
lncTCF7,Glioma
lnc-THOR,Glioma
lnc-THOR,Osteosarcoma
lnc-THOR,Carcinoma Renal Cell
lnc-THOR,Nasopharyngeal Neoplasms
lncUSMycN,Breast Neoplasms
lncUSMycN,Neuroblastoma
lnc-ZNF674-1,Nasopharyngeal Neoplasms
LOC100130476,Esophageal Squamous Cell Carcinoma
LOC146880,Lung Neoplasms
LOC146880,Carcinoma Non-Small-Cell Lung
LOC283070,Prostatic Neoplasms
LOC283070,Colorectal Neoplasms
LOC284454,Nasopharyngeal Neoplasms
LOC284454,Breast Neoplasms
LOC285194,Stomach Neoplasms
LOC285194,Carcinoma Non-Small-Cell Lung
LOC285194,Carcinoma Hepatocellular
LOC285194,Colorectal Neoplasms
LOC285194,Breast Neoplasms
LOC285194,Colonic Neoplasms
LOC285758,Leukemia Myeloid Acute
LOC285758,Glioma
LOC344887,Gallbladder Neoplasms
LOC389332,Stomach Neoplasms
LOC389332,Carcinoma Renal Cell
LOC441178,Squamous Cell Carcinoma of Head and Neck
LOC553103,Nasopharyngeal Neoplasms
LOC554202,Carcinoma Non-Small-Cell Lung
LOC730101,Lung Neoplasms
LOXL1-AS1,Ovarian Neoplasms
LOXL1-AS1,Endometrial Neoplasms
LOXL1-AS1,Adenocarcinoma of Lung
LOXL1-AS1,Carcinoma Non-Small-Cell Lung
LOXL1-AS1,Pancreatic Neoplasms
LOXL1-AS1,Osteosarcoma
LOXL1-AS1,Breast Neoplasms
LOXL1-AS1,Stomach Neoplasms
LOXL1-AS1,Prostatic Neoplasms
LOXL1-AS1,Cholangiocarcinoma
LOXL1-AS1,Medulloblastoma
LOXL1-AS1,Glioblastoma
LSINCT5,Carcinoma Non-Small-Cell Lung
LSINCT5,Breast Neoplasms
LSINCT5,Urinary Bladder Neoplasms
LSINCT5,Stomach Neoplasms
LSINCT5,Osteosarcoma
LSINCT5,Carcinoma Hepatocellular
LSINCT5,Glioma
LSINCT5,Ovarian Neoplasms
LSINCT5,Lung Neoplasms
LSINCT5,Carcinoma Ovarian Epithelial
LSINCT5,Colorectal Neoplasms
LUADT1,Melanoma
LUADT1,Small Cell Lung Carcinoma
LUADT1,Colorectal Neoplasms
LUCAT1,Uterine Cervical Neoplasms
LUCAT1,Pancreatic Neoplasms
LUCAT1,Stomach Neoplasms
LUCAT1,Colorectal Neoplasms
LUCAT1,Liver Neoplasms
LUCAT1,Prostatic Neoplasms
LUCAT1,Thyroid Cancer Papillary
LUCAT1,Hepatoblastoma
LUCAT1,Carcinoma Hepatocellular
LUCAT1,Triple Negative Breast Neoplasms
LUCAT1,Breast Neoplasms
LUNAR1,Colorectal Neoplasms
LUNAR1,Breast Neoplasms
MACC1-AS1,Adenocarcinoma of Lung
MACC1-AS1,Nasopharyngeal Neoplasms
MACC1-AS1,Carcinoma Hepatocellular
MACC1-AS1,Stomach Neoplasms
MACC1-AS1,Pancreatic Neoplasms
MAFG-AS1,Stomach Neoplasms
MAFG-AS1,Breast Neoplasms
MAFG-AS1,Carcinoma Hepatocellular
MAFG-AS1,Colorectal Neoplasms
MAFG-AS1,Carcinoma Non-Small-Cell Lung
MAFG-AS1,Adenocarcinoma of Lung
MAGI2-AS3,Carcinoma Non-Small-Cell Lung
MAGI2-AS3,Colorectal Neoplasms
MAGI2-AS3,Stomach Neoplasms
MAGI2-AS3,Glioma
MAGI2-AS3,Urinary Bladder Neoplasms
MAGI2-AS3,Breast Neoplasms
MALAT1,Thyroid Carcinoma Anaplastic
MALAT1,Adrenocortical Carcinoma
MALAT1,Leukemia Myelogenous Chronic BCR-ABL Positive
MALAT1,Leukemia Lymphocytic Chronic B-Cell
MALAT1,Lymphoma Large B-Cell Diffuse
MALAT1,Sarcoma Ewing
MALAT1,Hepatoblastoma
MALAT1,Nasopharyngeal Neoplasms
MA-LINC1,Lung Neoplasms
MA-LINC1,Osteosarcoma
MANCR,Prostatic Neoplasms
MANCR,Carcinoma Hepatocellular
MANCR,Stomach Neoplasms
MAPT-AS1,Breast Neoplasms
MATN1-AS1,Glioblastoma
MATN1-AS1,Glioma
MBNL1-AS1,Carcinoma Non-Small-Cell Lung
MBNL1-AS1,Urinary Bladder Neoplasms
MBNL1-AS1,Colonic Neoplasms
MCM3AP-AS1,Stomach Neoplasms
MCM3AP-AS1,Prostatic Neoplasms
MCM3AP-AS1,Carcinoma Hepatocellular
MCM3AP-AS1,Pancreatic Neoplasms
MCM3AP-AS1,Lung Neoplasms
MCM3AP-AS1,Thyroid Cancer Papillary
MCM3AP-AS1,Glioblastoma
MDC1-AS,Urinary Bladder Neoplasms
MDC1-AS,Stomach Neoplasms
MDC1-AS,Glioma
MEG3,Choriocarcinoma
MEG3,Cholangiocarcinoma
MEG3,Thyroid Neoplasms
MEG3,Leukemia T-Cell
MEG3,Pancreatic Intraductal Neoplasms
MEG3,Nasopharyngeal Neoplasms
MEG3,Rhabdomyosarcoma Embryonal
MEG8,Urinary Bladder Neoplasms
MEG8,Pancreatic Neoplasms
MEG8,Lung Neoplasms
MFI2,Uterine Cervical Neoplasms
MFI2,Osteosarcoma
MFI2-AS1,Carcinoma Hepatocellular
MFI2-AS1,Colorectal Neoplasms
MFI2-AS1,Glioma
MFI2-AS1,Carcinoma Renal Cell
MIAT,Cholangiocarcinoma
MIAT,Pancreatic Neoplasms
MIAT,Melanoma
MIAT,Esophageal Neoplasms
MIAT,Uterine Cervical Neoplasms
MIAT,Neuroblastoma
MIAT,Esophageal Squamous Cell Carcinoma
MIAT,Wilms Tumor
MIAT,Leukemia Myeloid Acute
MIAT,Colorectal Neoplasms
MIAT,Carcinoma Renal Cell
MIAT,Carcinoma Hepatocellular
MIAT,Thyroid Cancer Papillary
MIAT,Osteosarcoma
MIF-AS1,Ovarian Neoplasms
MIF-AS1,Breast Neoplasms
MIF-AS1,Stomach Neoplasms
MINCR,Glioma
MINCR,Nasopharyngeal Neoplasms
MINCR,Squamous Cell Carcinoma of Head and Neck
MINCR,Carcinoma Hepatocellular
MINCR,Carcinoma Non-Small-Cell Lung
MINCR,Lymphoma B-Cell
MIR100HG,Stomach Neoplasms
MIR100HG,Colorectal Neoplasms
MIR100HG,Triple Negative Breast Neoplasms
MIR100HG,Osteosarcoma
MIR137HG,Carcinoma Hepatocellular
MIR137HG,Urinary Bladder Neoplasms
miR143HG,Carcinoma Hepatocellular
miR143HG,Endometrial Neoplasms
miR143HG,Urinary Bladder Neoplasms
MIR155HG,Carcinoma Renal Cell
MIR155HG,Pancreatic Neoplasms
MIR155HG,Lymphoma Large B-Cell Diffuse
MIR155HG,Colonic Neoplasms
MIR17HG,Osteosarcoma
MIR17HG,Carcinoma Non-Small-Cell Lung
MIR17HG,Colorectal Neoplasms
MIR17HG,Glioma
MIR17HG,Prostatic Neoplasms
MIR205HG,Lung Neoplasms
MIR205HG,Uterine Cervical Neoplasms
MIR210HG,Uterine Cervical Neoplasms
MIR210HG,Carcinoma Non-Small-Cell Lung
MIR210HG,Glioma
MIR22HG,Colorectal Neoplasms
MIR22HG,Uterine Cervical Neoplasms
MIR22HG,Endometrial Neoplasms
MIR22HG,Cholangiocarcinoma
MIR22HG,Stomach Neoplasms
MIR22HG,Glioblastoma
MIR31HG,Osteosarcoma
MIR31HG,Carcinoma Hepatocellular
MIR31HG,Esophageal Neoplasms
MIR31HG,Esophageal Squamous Cell Carcinoma
MIR4435-2HG,Colorectal Neoplasms
MIR4435-2HG,Squamous Cell Carcinoma of Head and Neck
MIR4435-2HG,Glioblastoma
MIR4435-2HG,Melanoma
MIR4435-2HG,Liver Neoplasms
MIR4435-2HG,Ovarian Neoplasms
MIR4697HG,Glioma
MIR4697HG,Ovarian Neoplasms
MIR503HG,Carcinoma Non-Small-Cell Lung
MIR503HG,Ovarian Neoplasms
MIR503HG,Triple Negative Breast Neoplasms
MIR503HG,Urinary Bladder Neoplasms
MIR503HG,Colorectal Neoplasms
MIR503HG,Lymphoma Large-Cell Anaplastic
MIR503HG,Carcinoma Hepatocellular
MLK7-AS1,Ovarian Neoplasms
MLK7-AS1,Colorectal Neoplasms
MNX1-AS1,Carcinoma Hepatocellular
MNX1-AS1,Prostatic Neoplasms
MNX1-AS1,Stomach Neoplasms
MNX1-AS1,Urinary Bladder Neoplasms
MNX1-AS1,Esophageal Squamous Cell Carcinoma
MNX1-AS1,Carcinoma Non-Small-Cell Lung
MNX1-AS1,Uterine Cervical Neoplasms
MNX1-AS1,Lung Neoplasms
MNX1-AS1,Adenocarcinoma of Lung
MNX1-AS1,Glioblastoma
MORT,Lymphoma Mantle-Cell
MORT,Squamous Cell Carcinoma of Head and Neck
MORT,Colonic Neoplasms
MSC-AS1,Osteosarcoma
MSC-AS1,Pancreatic Neoplasms
MSC-AS1,Carcinoma Renal Cell
MSTO2P,Lung Neoplasms
MSTO2P,Stomach Neoplasms
MT1JP,Stomach Neoplasms
MT1JP,Breast Neoplasms
MT1JP,Osteosarcoma
MT1JP,Urinary Bladder Neoplasms
MT1JP,Glioma
MT1JP,Retinoblastoma
MT1JP,Lung Neoplasms
MT1JP,Carcinoma Hepatocellular
MVIH,Leukemia Myeloid Acute
MVIH,Stomach Neoplasms
MYCLo-4,Colorectal Neoplasms
MYCLo-4,Lung Neoplasms
MYCLo-4,Prostatic Neoplasms
MYCLo-5,Breast Neoplasms
MYCLo-5,Colorectal Neoplasms
MYCLo-5,Carcinoma Hepatocellular
MYCLo-5,Lung Neoplasms
MYCLo-5,Prostatic Neoplasms
MYCLo-6,Breast Neoplasms
MYCLo-6,Colorectal Neoplasms
MYCLo-6,Carcinoma Hepatocellular
MYCLo-6,Lung Neoplasms
MYCLo-6,Prostatic Neoplasms
MYCNOS,Carcinoma Hepatocellular
MYCNOS,Colonic Neoplasms
MYCNOS,Neuroblastoma
MYOSLID,Osteosarcoma
MYOSLID,Stomach Neoplasms
MYOSLID,Squamous Cell Carcinoma of Head and Neck
MYU,Prostatic Neoplasms
MYU,Colonic Neoplasms
n340790,Thyroid Cancer Papillary
n340790,Thyroid Neoplasms
NAG7,Carcinoma Non-Small-Cell Lung
NAG7,Nasopharyngeal Neoplasms
NBAT1,Glioblastoma
NBAT1,Stomach Neoplasms
NBAT1,Carcinoma Non-Small-Cell Lung
NBAT1,Kidney Neoplasms
NBAT1,Esophageal Neoplasms
NBAT1,Osteosarcoma
NBAT1,Lung Neoplasms
NBR2,Colorectal Neoplasms
NBR2,Carcinoma Non-Small-Cell Lung
NBR2,Osteosarcoma
NCK1-AS1,Glioma
NCK1-AS1,Urinary Bladder Neoplasms
NCK1-AS1,Ovarian Neoplasms
NCK1-AS1,Nasopharyngeal Neoplasms
NCK1-AS1,Prostatic Neoplasms
NCK1-AS1,Uterine Cervical Neoplasms
ncRAN,Colorectal Neoplasms
ncRAN,Urinary Bladder Neoplasms
ncRAN,Neuroblastoma
NCRUPAR,Carcinoma Hepatocellular
NEAT1,Melanoma
NEAT1,Colonic Neoplasms
NEAT1,Adenocarcinoma of Lung
NEAT1,Thyroid Carcinoma Anaplastic
NEAT1,Lung Neoplasms
NEAT1,Leukemia Myeloid Acute
NEAT1,Lymphoma Large B-Cell Diffuse
NEAT1,Hemangioma
NEAT1,Nasopharyngeal Neoplasms
NEAT1,Triple Negative Breast Neoplasms
NEAT1,Neuroblastoma
NEAT1,Urinary Bladder Neoplasms
NEAT1,Leukemia Myelogenous Chronic BCR-ABL Positive
NEAT1,Multiple Myeloma
NEAT1,Glioblastoma
NEAT1,Esophageal Squamous Cell Carcinoma
NEAT1,Carcinoma Renal Cell
NEAT1_2,Liver Neoplasms
NEAT1_2,Carcinoma Hepatocellular
NEF,Carcinoma Non-Small-Cell Lung
NEF,Breast Neoplasms
NEF,Esophageal Squamous Cell Carcinoma
NEF,Stomach Neoplasms
NEF,Glioma
NKILA,Osteosarcoma
NKILA,Retinoblastoma
NKILA,Rectal Neoplasms
NKILA,Nasopharyngeal Neoplasms
NKILA,Colorectal Neoplasms
NKILA,Laryngeal Neoplasms
NNT-AS1,Cholangiocarcinoma
NNT-AS1,Stomach Neoplasms
NNT-AS1,Lung Neoplasms
NNT-AS1,Urinary Bladder Neoplasms
NNT-AS1,Carcinoma Non-Small-Cell Lung
NORAD,Ovarian Neoplasms
NORAD,Carcinoma Non-Small-Cell Lung
NORAD,Stomach Neoplasms
NORAD,Lung Neoplasms
NORAD,Neuroblastoma
NORAD,Thyroid Neoplasms
NORAD,Osteosarcoma
NORAD,Uterine Cervical Neoplasms
NORAD,Prostatic Neoplasms
NORAD,Carcinoma Ovarian Epithelial
NR027113,Carcinoma Hepatocellular
NR027113,Stomach Neoplasms
NR2F1-AS1,Esophageal Squamous Cell Carcinoma
NR2F1-AS1,Thyroid Neoplasms
NR2F2-AS1,Carcinoma Renal Cell
NR2F2-AS1,Colorectal Neoplasms
NR2F2-AS1,Nasopharyngeal Neoplasms
NR2F2-AS1,Prostatic Neoplasms
NR2F2-AS1,Carcinoma Non-Small-Cell Lung
NRON,Carcinoma Hepatocellular
NRON,Urinary Bladder Neoplasms
NRON,Triple Negative Breast Neoplasms
OECC,Colorectal Neoplasms
OECC,Lung Neoplasms
OGFRP1,Carcinoma Hepatocellular
OGFRP1,Endometrial Neoplasms
OGFRP1,Carcinoma Non-Small-Cell Lung
OGFRP1,Uterine Cervical Neoplasms
OIP5-AS1,Pancreatic Neoplasms
OIP5-AS1,Stomach Neoplasms
OIP5-AS1,Carcinoma Hepatocellular
OIP5-AS1,Lung Neoplasms
OIP5-AS1,Colorectal Neoplasms
OIP5-AS1,Colonic Neoplasms
OIP5-AS1,Thyroid Neoplasms
OIP5-AS1,Breast Neoplasms
OIP5-AS1,Uterine Cervical Neoplasms
OIP5-AS1,Hemangioma
OIP5-AS1,Osteosarcoma
OIP5-AS1,Urinary Bladder Neoplasms
OIP5-AS1,Squamous Cell Carcinoma of Head and Neck
OIP5-AS1,Ovarian Neoplasms
OIP5-AS1,Adenocarcinoma of Lung
OIP5-AS1,Mouth Neoplasms
OR3A4,Osteosarcoma
OR3A4,Ovarian Neoplasms
OR3A4,Carcinoma Non-Small-Cell Lung
OR3A4,Carcinoma Hepatocellular
OR3A4,Melanoma
OR3A4,Breast Neoplasms
OR3A4,Stomach Neoplasms
OTUD6B-AS1,Thyroid Neoplasms
OTUD6B-AS1,Carcinoma Renal Cell
pancEts-1,Stomach Neoplasms
pancEts-1,Neuroblastoma
PANDA,Pancreatic Intraductal Neoplasms
PANDA,Osteosarcoma
PANDA,Stomach Neoplasms
PANDA,Carcinoma Hepatocellular
PANDA,Lymphoma Large B-Cell Diffuse
PANDAR,Retinoblastoma
PANDAR,Squamous Cell Carcinoma of Head and Neck
PANDAR,Melanoma
PANDAR,Leukemia Myeloid Acute
PANDAR,Ovarian Neoplasms
PAPAS,Thyroid Cancer Papillary
PAPAS,Carcinoma Hepatocellular
PAPAS,Stomach Neoplasms
PAPAS,Squamous Cell Carcinoma of Head and Neck
PAPAS,Triple Negative Breast Neoplasms
PAR5,Thyroid Carcinoma Anaplastic
PAR5,Glioma
PAR5,Carcinoma Hepatocellular
PARROT,Uterine Cervical Neoplasms
PARROT,Carcinoma Non-Small-Cell Lung
PART1,Glioma
PART1,Carcinoma Hepatocellular
PART1,Colorectal Neoplasms
PART1,Esophageal Squamous Cell Carcinoma
PART1,Urinary Bladder Neoplasms
PART1,Carcinoma Non-Small-Cell Lung
PART1,Prostatic Neoplasms
PARTICLE,Breast Neoplasms
PARTICLE,Osteosarcoma
PCA3,Choriocarcinoma
PCA3,Leukemia Myelogenous Chronic BCR-ABL Positive
PCAN-R1,Carcinoma Non-Small-Cell Lung
PCAN-R1,Prostatic Neoplasms
PCAT1,Laryngeal Neoplasms
PCAT1,Carcinoma Renal Cell
PCAT1,Carcinoma Non-Small-Cell Lung
PCAT1,Endometrial Neoplasms
PCAT1,Klatskin Tumor
PCAT1,Glioma
PCAT1,Squamous Cell Carcinoma of Head and Neck
PCAT-1,Urinary Bladder Neoplasms
PCAT-1,Multiple Myeloma
PCAT-1,Ovarian Neoplasms
PCAT-1,Pancreatic Neoplasms
PCAT-1,Carcinoma Ovarian Epithelial
PCAT-1,Esophageal Squamous Cell Carcinoma
PCAT-1,Leukemia Myeloid Acute
PCAT-1,Squamous Cell Carcinoma of Head and Neck
PCAT-1,Carcinoma Non-Small-Cell Lung
PCAT-1,Stomach Neoplasms
PCAT-1,Colorectal Neoplasms
PCAT-1,Breast Neoplasms
PCAT-1,Prostatic Neoplasms
PCAT-1,Glioblastoma
PCAT-1,Uterine Cervical Neoplasms
PCAT-1,Osteosarcoma
PCAT-1,Carcinoma Hepatocellular
PCAT14,Carcinoma Hepatocellular
PCAT18,Stomach Neoplasms
PCAT18,Prostatic Neoplasms
PCAT19,Carcinoma Non-Small-Cell Lung
PCAT19,Prostatic Neoplasms
PCAT29,Neoplasms
PCAT6,Uterine Cervical Neoplasms
PCAT6,Carcinoma Hepatocellular
PCAT6,Stomach Neoplasms
PCAT6,Gastrointestinal Stromal Tumors
PCAT6,Triple Negative Breast Neoplasms
PCAT6,Colorectal Neoplasms
PCAT6,Osteosarcoma
PCAT6,Ovarian Neoplasms
PCAT6,Cholangiocarcinoma
PCAT7,Nasopharyngeal Neoplasms
PCED1B-AS1,Glioblastoma
PCED1B-AS1,Glioma
PCGEM1,Ovarian Neoplasms
PCGEM1,Kidney Neoplasms
PCGEM1,Uterine Cervical Neoplasms
PCGEM1,Stomach Neoplasms
PCNA-AS1,Carcinoma Non-Small-Cell Lung
PDIA3P,Breast Neoplasms
PDIA3P,Carcinoma Non-Small-Cell Lung
PDIA3P,Squamous Cell Carcinoma of Head and Neck
PDIA3P1,Glioma
PDIA3P1,Carcinoma Hepatocellular
PEG10,Stomach Neoplasms
PEG10,Urinary Bladder Neoplasms
PEG10,Melanoma
PEG10,Glioma
PGM5-AS1,Colorectal Neoplasms
PGM5-AS1,Carcinoma Renal Cell
PGM5-AS1,Esophageal Squamous Cell Carcinoma
PICART1,Lung Neoplasms
PICART1,Stomach Neoplasms
PICART1,Breast Neoplasms
PICART1,Colorectal Neoplasms
PLAC2,Squamous Cell Carcinoma of Head and Neck
PLAC2,Carcinoma Non-Small-Cell Lung
PLAC2,Carcinoma Hepatocellular
PLAC2,Glioma
PlncRNA-1,Retinoblastoma
PlncRNA-1,Breast Neoplasms
PlncRNA-1,Colorectal Neoplasms
PlncRNA-1,Glioma
PlncRNA-1,Carcinoma Hepatocellular
PlncRNA-1,Esophageal Squamous Cell Carcinoma
PlncRNA-1,Prostatic Neoplasms
POU3F3,Carcinoma Hepatocellular
POU3F3,Breast Neoplasms
POU3F3,Nasopharyngeal Neoplasms
POU3F3,Esophageal Squamous Cell Carcinoma
POU3F3,Uterine Cervical Neoplasms
PRAL,Multiple Myeloma
PRAL,Carcinoma Non-Small-Cell Lung
PRINS,Multiple Myeloma
PRINS,Colorectal Neoplasms
PRINS,Adrenocortical Carcinoma
PRNCR1,Breast Neoplasms
PRNCR1,Carcinoma Non-Small-Cell Lung
PRNCR1,Glioblastoma
PROX1-AS1,Prostatic Neoplasms
PROX1-AS1,Thyroid Cancer Papillary
PSMB8-AS1,Glioblastoma
PSMB8-AS1,Glioma
PTAR,Ovarian Neoplasms
PTAR,Carcinoma Non-Small-Cell Lung
PTCSC2,Thyroid Neoplasms
PTCSC3,Stomach Neoplasms
PTCSC3,Uterine Cervical Neoplasms
PTCSC3,Breast Neoplasms
PTCSC3,Thyroid Carcinoma Anaplastic
PTENP1,Glioma
PTENP1,Urinary Bladder Neoplasms
PTENP1,Squamous Cell Carcinoma of Head and Neck
PTENP1,Multiple Myeloma
PTENP1,Prostatic Neoplasms
PTENP1,Osteosarcoma
PTPRG-AS1,Stomach Neoplasms
PTPRG-AS1,Nasopharyngeal Neoplasms
PURPL,Liver Neoplasms
PURPL,Stomach Neoplasms
PVT1,Squamous Cell Carcinoma of Head and Neck
PVT1,Ovarian Neoplasms
PVT1,Thyroid Carcinoma Anaplastic
PVT1,Endometrial Neoplasms
PVT1,Melanoma
PVT1,Precursor Cell Lymphoblastic Leukemia-Lymphoma
PVT1,Gallbladder Neoplasms
PVT1,Esophageal Neoplasms
PVT1,Pituitary Neoplasms
PVT1,Leukemia Myeloid Acute
PVT1,Nasopharyngeal Neoplasms
PVT1,Cholangiocarcinoma
PVT1,Triple Negative Breast Neoplasms
PVT1,Colonic Neoplasms
PVT1,Pancreatic Intraductal Neoplasms
PVT1,Leukemia
PVT1,Kidney Neoplasms
PVT1,Leukemia Promyelocytic Acute
PVT1,Lung Neoplasms
PVT1,Thyroid Cancer Papillary
PVT1,Small Cell Lung Carcinoma
PXN-AS1,Glioblastoma
PXN-AS1,Pancreatic Neoplasms
PXN-AS1-L,Glioma
PXN-AS1-L,Nasopharyngeal Neoplasms
PXN-AS1-L,Carcinoma Non-Small-Cell Lung
RAB11B-AS1,Osteosarcoma
RAB11B-AS1,Breast Neoplasms
RAD51-AS1,Carcinoma Hepatocellular
RAD51-AS1,Carcinoma Ovarian Epithelial
RAET1K,Carcinoma Hepatocellular
RAET1K,Adenocarcinoma of Lung
RAMP2-AS1,Chondrosarcoma
RAMP2-AS1,Glioblastoma
RBM5-AS1,Squamous Cell Carcinoma of Head and Neck
RERT,Lung Neoplasms
RERT,Carcinoma Hepatocellular
RGMB-AS1,Stomach Neoplasms
RGMB-AS1,Glioma
RGMB-AS1,Carcinoma Hepatocellular
RGMB-AS1,Adenocarcinoma of Lung
RGMB-AS1,Carcinoma Non-Small-Cell Lung
RHPN1-AS1,Carcinoma Ovarian Epithelial
RHPN1-AS1,Carcinoma Hepatocellular
RHPN1-AS1,Breast Neoplasms
RHPN1-AS1,Stomach Neoplasms
RHPN1-AS1,Carcinoma Non-Small-Cell Lung
RHPN1-AS1,Uterine Cervical Neoplasms
RHPN1-AS1,Glioma
RHPN1-AS1,Squamous Cell Carcinoma of Head and Neck
RMEL3,Melanoma
RMRP,Carcinoma Hepatocellular
RMRP,Urinary Bladder Neoplasms
RMRP,Carcinoma Non-Small-Cell Lung
RMRP,Thyroid Cancer Papillary
RMRP,Lung Neoplasms
RMRP,Multiple Myeloma
RMRP,Adenocarcinoma of Lung
RMRP,Glioma
RNCR3,Prostatic Neoplasms
RNCR3,Colorectal Neoplasms
RNCR3,Glioma
ROR,Stomach Neoplasms
ROR,Breast Neoplasms
ROR,Colorectal Neoplasms
ROR,Prostatic Neoplasms
ROR,Neoplasms
ROR,Glioblastoma
ROR,Osteosarcoma
ROR,Ovarian Neoplasms
ROR,Nasopharyngeal Neoplasms
ROR,Carcinoma Renal Cell
ROR1-AS1,Colonic Neoplasms
ROR1-AS1,Adenocarcinoma of Lung
ROR1-AS1,Uterine Cervical Neoplasms
ROR1-AS1,Nasopharyngeal Neoplasms
ROR1-AS1,Urinary Bladder Neoplasms
ROR1-AS1,Colorectal Neoplasms
ROR1-AS1,Lymphoma Mantle-Cell
RP11,Colorectal Neoplasms
RP11,Carcinoma Hepatocellular
RP11-160H22.5,Carcinoma Hepatocellular
RP11-181G12.2,Stomach Neoplasms
RP11-181G12.2,Adenocarcinoma of Lung
RP11-334E6.12,Breast Neoplasms
RP11-334E6.12,Carcinoma Hepatocellular
RP11-334E6.12,Esophageal Squamous Cell Carcinoma
RP11-363E7.4,Stomach Neoplasms
RP11-363E7.4,Carcinoma Hepatocellular
RP11-445H22.4,Stomach Neoplasms
RP11-445H22.4,Breast Neoplasms
RP11-552M11.4,Uterine Cervical Neoplasms
RP11-552M11.4,Ovarian Neoplasms
RP11-600K15.1,Endometrial Neoplasms
RP11-600K15.1,Esophageal Squamous Cell Carcinoma
RP11-81H3.2,Stomach Neoplasms
RP11-81H3.2,Carcinoma Hepatocellular
RP11-838N2.4,Glioblastoma
RP11-838N2.4,Carcinoma Non-Small-Cell Lung
RP11-909N17.3,Adenocarcinoma of Lung
RP11-909N17.3,Carcinoma Non-Small-Cell Lung
RP1-4514.2,Prostatic Neoplasms
RP5-1024C24.1,Thyroid Cancer Papillary
RP5-1024C24.1,Thyroid Neoplasms
RP5-833A20.1,Glioma
RP5-833A20.1,Carcinoma Hepatocellular
RPL34-AS1,Thyroid Cancer Papillary
RPL34-AS1,Esophageal Neoplasms
RPL34-AS1,Colorectal Neoplasms
RPL34-AS1,Stomach Neoplasms
RPPH1,Esophageal Neoplasms
RPPH1,Colorectal Neoplasms
RPPH1,Leukemia Myeloid Acute
RPPH1,Breast Neoplasms
RPSAP52,Glioblastoma
RPSAP52,Pituitary Neoplasms
RUNX1-IT1,Carcinoma Hepatocellular
RUNX1-IT1,Colorectal Neoplasms
SAMMSON,Glioblastoma
SAMMSON,Carcinoma Hepatocellular
SAMMSON,Thyroid Cancer Papillary
SAMMSON,Melanoma
SAMMSON,Liver Neoplasms
SATB2-AS1,Colorectal Neoplasms
SATB2-AS1,Osteosarcoma
SBDSP1,Colorectal Neoplasms
SBF2-AS1,Carcinoma Non-Small-Cell Lung
SBF2-AS1,Pancreatic Neoplasms
SBF2-AS1,Esophageal Squamous Cell Carcinoma
SBF2-AS1,Colorectal Neoplasms
SBF2-AS1,Uterine Cervical Neoplasms
SBF2-AS1,Breast Neoplasms
SBF2-AS1,Adenocarcinoma of Lung
SBF2-AS1,Small Cell Lung Carcinoma
SBF2-AS1,Glioblastoma
SBF2-AS1,Carcinoma Hepatocellular
SBF2-AS1,Osteosarcoma
SChLAP1,Glioblastoma
SChLAP1,Urinary Bladder Neoplasms
SChLAP1,Prostatic Neoplasms
SDPR-AS,Carcinoma Non-Small-Cell Lung
SDPR-AS,Thyroid Cancer Papillary
SDPR-AS,Carcinoma Renal Cell
SEMA3B-AS1,Esophageal Squamous Cell Carcinoma
SEMA3B-AS1,Carcinoma Hepatocellular
SFTA1P,Stomach Neoplasms
SFTA1P,Adenocarcinoma of Lung
SLC26A4-AS1,Glioma
SLC26A4-AS1,Thyroid Cancer Papillary
SLCO4A1-AS1,Urinary Bladder Neoplasms
SLCO4A1-AS1,Colorectal Neoplasms
SlncR1,Carcinoma Non-Small-Cell Lung
SlncR1,Melanoma
SMAD5-AS1,Lymphoma Large B-Cell Diffuse
SMAD5-AS1,Nasopharyngeal Neoplasms
snaR,Liver Neoplasms
snaR,Ovarian Neoplasms
snaR,Breast Neoplasms
snaR,Colonic Neoplasms
SNHG1,Esophageal Squamous Cell Carcinoma
SNHG1,Cholangiocarcinoma
SNHG1,Breast Neoplasms
SNHG1,Colorectal Neoplasms
SNHG1,Stomach Neoplasms
SNHG1,Thyroid Cancer Papillary
SNHG1,Carcinoma Non-Small-Cell Lung
SNHG1,Pancreatic Neoplasms
SNHG1,Neuroblastoma
SNHG1,Meningioma
SNHG1,Glioma
SNHG1,Carcinoma Hepatocellular
SNHG1,Liver Neoplasms
SNHG1,Lung Neoplasms
SNHG1,Osteosarcoma
SNHG1,Laryngeal Neoplasms
SNHG1,Leukemia Myeloid Acute
SNHG1,Nasopharyngeal Neoplasms
SNHG1,Ovarian Neoplasms
